FECHA PRECIO,ANIO,MES,DIA,DEPARTAMENTO,MUNICIPIO,CODIGO MUNICIPIO DANE,PRODUCTO,VALOR PRECIO
01 Apr 2023,2023,4,1,LA GUAJIRA,RIOHACHA,44001,KEROSENE,9677
01 Apr 2023,2023,4,1,LA GUAJIRA,RIOHACHA,44001,KEROSENE,9677
01 Apr 2023,2023,4,1,LA GUAJIRA,RIOHACHA,44001,KEROSENE,9677
03 Apr 2023,2023,4,3,BOLIVAR,CARTAGENA DE INDIAS,13001,GASOLINA CORRIENTE,11240
03 Apr 2023,2023,4,3,BOLIVAR,CARTAGENA DE INDIAS,13001,GASOLINA CORRIENTE,11240
10 Apr 2023,2023,4,10,ANTIOQUIA,EL BAGRE,05250,GASOLINA CORRIENTE,12950
10 Apr 2023,2023,4,10,ANTIOQUIA,EL BAGRE,05250,GASOLINA CORRIENTE,12950
03 Apr 2023,2023,4,3,CALDAS,MANIZALES,17001,ACPM,9250
02 Apr 2023,2023,4,2,META,PUERTO LOPEZ,50573,ACPM,8890
03 Apr 2023,2023,4,3,ANTIOQUIA,EL BAGRE,05250,GASOLINA CORRIENTE,11490
03 Apr 2023,2023,4,3,ANTIOQUIA,EL BAGRE,05250,GASOLINA CORRIENTE,11490
17 Apr 2023,2023,4,17,NARIÑO,ARBOLEDA,52051,ACPM,8470
03 Apr 2023,2023,4,3,ANTIOQUIA,RIONEGRO,05615,ACPM,9613
13 Apr 2023,2023,4,13,NARIÑO,EL CHARCO,52250,ACPM,9700
02 Apr 2023,2023,4,2,VALLE DEL CAUCA,GUADALAJARA DE BUGA,76111,GASOLINA CORRIENTE,11470
01 Apr 2023,2023,4,1,BOGOTA D.C.,"BOGOTA, D.C.",11001,ACPM,8900
03 Apr 2023,2023,4,3,NORTE DE SANTANDER,EL CARMEN,54245,GASOLINA CORRIENTE,8300
01 Apr 2023,2023,4,1,HUILA,NEIVA,41001,GASOLINA CORRIENTE,11053
01 Apr 2023,2023,4,1,SANTANDER,PIEDECUESTA,68547,GASOLINA EXTRA,18500
03 Apr 2023,2023,4,3,CESAR,AGUACHICA,20011,GASOLINA CORRIENTE,10600
01 Apr 2023,2023,4,1,QUINDIO,MONTENEGRO,63470,GASOLINA CORRIENTE,11630
01 Apr 2023,2023,4,1,ATLANTICO,PUERTO COLOMBIA,08573,GASOLINA EXTRA,18545
01 Apr 2023,2023,4,1,ATLANTICO,PUERTO COLOMBIA,08573,GASOLINA EXTRA,18545
05 Apr 2023,2023,4,5,META,GRANADA,50313,GASOLINA CORRIENTE,11440
02 Apr 2023,2023,4,2,NORTE DE SANTANDER,ABREGO,54003,GASOLINA CORRIENTE,10070
04 Apr 2023,2023,4,4,BOYACA,DUITAMA,15238,ACPM,9385
01 Apr 2023,2023,4,1,CESAR,SAN ALBERTO,20710,GASOLINA CORRIENTE,11000
27 Apr 2023,2023,4,27,NARIÑO,NARIÑO,52480,GASOLINA CORRIENTE,12150
04 Apr 2023,2023,4,4,META,GRANADA,50313,GASOLINA CORRIENTE,11630
01 Apr 2023,2023,4,1,BOGOTA D.C.,"BOGOTA, D.C.",11001,ACPM,9065
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,ABREGO,54003,ACPM,8900
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,ABREGO,54003,ACPM,8900
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,ABREGO,54003,ACPM,8900
01 Apr 2023,2023,4,1,CALDAS,CHINCHINA,17174,GASOLINA CORRIENTE,11309
01 Apr 2023,2023,4,1,CAUCA,EL TAMBO,19256,GASOLINA CORRIENTE,11850
04 Apr 2023,2023,4,4,CAUCA,BUENOS AIRES,19110,ACPM,8800
01 Apr 2023,2023,4,1,PUTUMAYO,ORITO,86320,GASOLINA CORRIENTE,11890
04 Apr 2023,2023,4,4,ANTIOQUIA,AMAGA,05030,ACPM,9620
07 Apr 2023,2023,4,7,META,VISTAHERMOSA,50711,GASOLINA CORRIENTE,13050
24 Apr 2023,2023,4,24,BOYACA,SOTAQUIRA,15763,GASOLINA CORRIENTE,8990
10 Apr 2023,2023,4,10,NARIÑO,IPIALES,52356,ACPM,8610
10 Apr 2023,2023,4,10,NARIÑO,IPIALES,52356,ACPM,8610
05 Apr 2023,2023,4,5,SANTANDER,BUCARAMANGA,68001,GASOLINA CORRIENTE,11200
03 Apr 2023,2023,4,3,HUILA,NEIVA,41001,ACPM,10200
01 Apr 2023,2023,4,1,SANTANDER,BARRANCABERMEJA,68081,ACPM,9216
01 Apr 2023,2023,4,1,NARIÑO,OLAYA HERRERA,52490,ACPM,9000
01 Apr 2023,2023,4,1,NARIÑO,OLAYA HERRERA,52490,ACPM,9000
03 Apr 2023,2023,4,3,CORDOBA,SAHAGUN,23660,ACPM,8750
14 Apr 2023,2023,4,14,ARAUCA,ARAUCA,81001,GASOLINA CORRIENTE,10870
01 Apr 2023,2023,4,1,ATLANTICO,BARRANQUILLA,08001,GASOLINA EXTRA,19450
27 Apr 2023,2023,4,27,CESAR,LA PAZ,20621,GASOLINA CORRIENTE,9740
16 Apr 2023,2023,4,16,NARIÑO,SANDONA,52683,ACPM,8500
03 Apr 2023,2023,4,3,BOYACA,CHIVATA,15187,KEROSENE,11770
03 Apr 2023,2023,4,3,BOYACA,CHIVATA,15187,KEROSENE,11770
01 Apr 2023,2023,4,1,ANTIOQUIA,ITAGUI,05360,GASOLINA EXTRA,21630
01 Apr 2023,2023,4,1,CESAR,AGUACHICA,20011,GASOLINA CORRIENTE,9053
04 Apr 2023,2023,4,4,BOLIVAR,MAGANGUE,13430,GASOLINA EXTRA,12000
01 Apr 2023,2023,4,1,SUCRE,SINCELEJO,70001,ACPM,8636
17 Apr 2023,2023,4,17,SUCRE,SINCELEJO,70001,GASOLINA CORRIENTE,11250
03 Apr 2023,2023,4,3,MAGDALENA,CHIVOLO,47170,ACPM,9300
20 Apr 2023,2023,4,20,CESAR,BOSCONIA,20060,ACPM,8100
09 Apr 2023,2023,4,9,VALLE DEL CAUCA,CALI,76001,ACPM,9370
13 Apr 2023,2023,4,13,GUAVIARE,EL RETORNO,95025,GASOLINA CORRIENTE,12400
03 Apr 2023,2023,4,3,BOGOTA D.C.,"BOGOTA, D.C.",11001,ACPM,9359
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,OBANDO,76497,ACPM,9059
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,OBANDO,76497,ACPM,9059
07 Apr 2023,2023,4,7,SANTANDER,SAN VICENTE DE CHUCURI,68689,GASOLINA EXTRA,19900
01 Apr 2023,2023,4,1,CUNDINAMARCA,FUSAGASUGA,25290,GASOLINA CORRIENTE,11120
01 Apr 2023,2023,4,1,CUNDINAMARCA,FUSAGASUGA,25290,GASOLINA CORRIENTE,11120
03 Apr 2023,2023,4,3,SUCRE,SINCELEJO,70001,ACPM,9254
02 Apr 2023,2023,4,2,ATLANTICO,BARRANQUILLA,08001,ACPM,9040
08 Apr 2023,2023,4,8,CASANARE,YOPAL,85001,ACPM,9640
01 Apr 2023,2023,4,1,ATLANTICO,BARRANQUILLA,08001,GASOLINA EXTRA,19600
05 Apr 2023,2023,4,5,SANTANDER,FLORIDABLANCA,68276,GASOLINA EXTRA,19200
03 Apr 2023,2023,4,3,SANTANDER,LOS SANTOS,68418,GASOLINA CORRIENTE,11540
04 Apr 2023,2023,4,4,CORDOBA,MONTERIA,23001,GASOLINA CORRIENTE,11750
01 Apr 2023,2023,4,1,META,PUERTO LOPEZ,50573,ACPM,9040
04 Apr 2023,2023,4,4,SANTANDER,SOCORRO,68755,ACPM,8900
01 Apr 2023,2023,4,1,CORDOBA,BUENAVISTA,23079,GASOLINA CORRIENTE,11520
25 Apr 2023,2023,4,25,NARIÑO,CUMBAL,52227,ACPM,10306
01 Apr 2023,2023,4,1,BOGOTA D.C.,"BOGOTA, D.C.",11001,GASOLINA CORRIENTE,10390
01 Apr 2023,2023,4,1,BOGOTA D.C.,"BOGOTA, D.C.",11001,GASOLINA CORRIENTE,10390
01 Apr 2023,2023,4,1,BOGOTA D.C.,"BOGOTA, D.C.",11001,GASOLINA CORRIENTE,10390
01 Apr 2023,2023,4,1,HUILA,GARZON,41298,GASOLINA EXTRA,19750
01 Apr 2023,2023,4,1,NARIÑO,BARBACOAS,52079,ACPM,9100
01 Apr 2023,2023,4,1,CORDOBA,TIERRALTA,23807,ACPM,9665
04 Apr 2023,2023,4,4,CASANARE,AGUAZUL,85010,ACPM,9270
14 Apr 2023,2023,4,14,VALLE DEL CAUCA,CALI,76001,ACPM,9340
03 Apr 2023,2023,4,3,CUNDINAMARCA,VILLAPINZON,25873,GASOLINA CORRIENTE,11350
03 Apr 2023,2023,4,3,CUNDINAMARCA,VILLAPINZON,25873,GASOLINA CORRIENTE,11350
23 Apr 2023,2023,4,23,NORTE DE SANTANDER,LA ESPERANZA,54385,ACPM,8100
05 Apr 2023,2023,4,5,TOLIMA,SALDAÑA,73671,ACPM,8700
03 Apr 2023,2023,4,3,RISARALDA,DOSQUEBRADAS,66170,ACPM,9050
25 Apr 2023,2023,4,25,NORTE DE SANTANDER,LOS PATIOS,54405,GASOLINA EXTRA,19689
04 Apr 2023,2023,4,4,BOYACA,MACANAL,15425,ACPM,9865
05 Apr 2023,2023,4,5,NORTE DE SANTANDER,LA ESPERANZA,54385,ACPM,7700
12 Apr 2023,2023,4,12,NARIÑO,SAN ANDRES DE TUMACO,52835,GASOLINA CORRIENTE,9911
12 Apr 2023,2023,4,12,NARIÑO,SAN ANDRES DE TUMACO,52835,GASOLINA CORRIENTE,9911
03 Apr 2023,2023,4,3,CALDAS,BELALCAZAR,17088,ACPM,9260
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,CHINACOTA,54172,GASOLINA CORRIENTE,9223
30 Apr 2023,2023,4,30,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,54001,GASOLINA CORRIENTE,11700
03 Apr 2023,2023,4,3,SANTANDER,CIMITARRA,68190,GASOLINA EXTRA,14000
10 Apr 2023,2023,4,10,META,ACACIAS,50006,GASOLINA EXTRA,20280
03 Apr 2023,2023,4,3,ANTIOQUIA,MEDELLIN,05001,ACPM,9865
03 Apr 2023,2023,4,3,RISARALDA,DOSQUEBRADAS,66170,GASOLINA CORRIENTE,11500
01 Apr 2023,2023,4,1,NARIÑO,EL TAMBO,52260,GASOLINA CORRIENTE,11000
01 Apr 2023,2023,4,1,NARIÑO,EL TAMBO,52260,GASOLINA CORRIENTE,11000
03 Apr 2023,2023,4,3,VALLE DEL CAUCA,TULUA,76834,KEROSENE,11350
11 Apr 2023,2023,4,11,NORTE DE SANTANDER,EL CARMEN,54245,GASOLINA CORRIENTE,10000
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,BUENAVENTURA,76109,ACPM,9257
01 Apr 2023,2023,4,1,ANTIOQUIA,SABANETA,05631,GASOLINA CORRIENTE,10840
03 Apr 2023,2023,4,3,RISARALDA,DOSQUEBRADAS,66170,GASOLINA CORRIENTE,11330
27 Apr 2023,2023,4,27,LA GUAJIRA,MAICAO,44430,GASOLINA EXTRA,8600
01 Apr 2023,2023,4,1,CAQUETA,SAN VICENTE DEL CAGUAN,18753,ACPM,10100
01 Apr 2023,2023,4,1,CAQUETA,SAN VICENTE DEL CAGUAN,18753,ACPM,10100
01 Apr 2023,2023,4,1,CAQUETA,SAN VICENTE DEL CAGUAN,18753,ACPM,10100
01 Apr 2023,2023,4,1,CAQUETA,SAN VICENTE DEL CAGUAN,18753,ACPM,10100
18 Apr 2023,2023,4,18,NARIÑO,SAMANIEGO,52678,ACPM,10100
12 Apr 2023,2023,4,12,SANTANDER,BARBOSA,68077,GASOLINA CORRIENTE,11622
01 Apr 2023,2023,4,1,ANTIOQUIA,YONDO,05893,ACPM,9079
03 Apr 2023,2023,4,3,CORDOBA,VALENCIA,23855,GASOLINA CORRIENTE,12000
03 Apr 2023,2023,4,3,CORDOBA,VALENCIA,23855,GASOLINA CORRIENTE,12000
01 Apr 2023,2023,4,1,TOLIMA,MELGAR,73449,GASOLINA EXTRA,19190
05 Apr 2023,2023,4,5,VALLE DEL CAUCA,GUADALAJARA DE BUGA,76111,GASOLINA CORRIENTE,11290
03 Apr 2023,2023,4,3,CAQUETA,FLORENCIA,18001,ACPM,9360
02 Apr 2023,2023,4,2,NARIÑO,SAN ANDRES DE TUMACO,52835,GASOLINA CORRIENTE,9403
01 Apr 2023,2023,4,1,TOLIMA,COYAIMA,73217,GASOLINA CORRIENTE,11480
03 Apr 2023,2023,4,3,VALLE DEL CAUCA,PALMIRA,76520,ACPM,9399
03 Apr 2023,2023,4,3,CESAR,GAMARRA,20295,ACPM,8100
05 Apr 2023,2023,4,5,ANTIOQUIA,SAN LUIS,05660,GASOLINA CORRIENTE,11699
27 Apr 2023,2023,4,27,VALLE DEL CAUCA,CANDELARIA,76130,ACPM,9040
01 Apr 2023,2023,4,1,BOGOTA D.C.,"BOGOTA, D.C.",11001,GASOLINA CORRIENTE,11710
12 Apr 2023,2023,4,12,NARIÑO,POLICARPA,52540,ACPM,8800
12 Apr 2023,2023,4,12,NARIÑO,POLICARPA,52540,ACPM,8800
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,EL ZULIA,54261,GASOLINA CORRIENTE,9706
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,EL ZULIA,54261,GASOLINA CORRIENTE,9706
01 Apr 2023,2023,4,1,CUNDINAMARCA,SIBATE,25740,GASOLINA CORRIENTE,10690
03 Apr 2023,2023,4,3,BOYACA,SAMACA,15646,ACPM,9420
04 Apr 2023,2023,4,4,HUILA,LA PLATA,41396,GASOLINA CORRIENTE,11990
01 Apr 2023,2023,4,1,SANTANDER,BUCARAMANGA,68001,GASOLINA CORRIENTE,10580
01 Apr 2023,2023,4,1,CORDOBA,SAN BERNARDO DEL VIENTO,23675,GASOLINA CORRIENTE,12780
01 Apr 2023,2023,4,1,CORDOBA,SAN BERNARDO DEL VIENTO,23675,GASOLINA CORRIENTE,12780
01 Apr 2023,2023,4,1,BOGOTA D.C.,"BOGOTA, D.C.",11001,GASOLINA EXTRA,20300
01 Apr 2023,2023,4,1,HUILA,PALERMO,41524,GASOLINA CORRIENTE,11600
01 Apr 2023,2023,4,1,BOGOTA D.C.,"BOGOTA, D.C.",11001,GASOLINA EXTRA,10899
03 Apr 2023,2023,4,3,VALLE DEL CAUCA,CALI,76001,ACPM,9865
01 Apr 2023,2023,4,1,HUILA,NEIVA,41001,GASOLINA EXTRA,19627
01 Apr 2023,2023,4,1,HUILA,NEIVA,41001,GASOLINA EXTRA,19627
21 Apr 2023,2023,4,21,BOGOTA D.C.,"BOGOTA, D.C.",11001,ACPM,9090
04 Apr 2023,2023,4,4,BOLIVAR,ARROYOHONDO,13062,GASOLINA CORRIENTE,11820
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,CALI,76001,GASOLINA EXTRA,18818
02 Apr 2023,2023,4,2,ANTIOQUIA,GUARNE,05318,GASOLINA EXTRA,20630
06 Apr 2023,2023,4,6,NARIÑO,LEIVA,52405,ACPM,11000
06 Apr 2023,2023,4,6,NARIÑO,LEIVA,52405,ACPM,11000
03 Apr 2023,2023,4,3,CHOCO,BAHIA SOLANO,27075,ACPM,12000
01 Apr 2023,2023,4,1,ANTIOQUIA,MARINILLA,05440,GASOLINA EXTRA,19970
04 Apr 2023,2023,4,4,ATLANTICO,BARANOA,08078,GASOLINA EXTRA,19340
08 Apr 2023,2023,4,8,NARIÑO,GUAITARILLA,52320,GASOLINA CORRIENTE,9300
03 Apr 2023,2023,4,3,ANTIOQUIA,REMEDIOS,05604,ACPM,9500
01 Apr 2023,2023,4,1,CAUCA,MORALES,19473,GASOLINA CORRIENTE,11900
03 Apr 2023,2023,4,3,CASANARE,TAURAMENA,85410,GASOLINA CORRIENTE,11760
03 Apr 2023,2023,4,3,CASANARE,TAURAMENA,85410,GASOLINA CORRIENTE,11760
03 Apr 2023,2023,4,3,ATLANTICO,BARRANQUILLA,08001,ACPM,8799
02 Apr 2023,2023,4,2,BOGOTA D.C.,"BOGOTA, D.C.",11001,ACPM,9110
05 Apr 2023,2023,4,5,ANTIOQUIA,ENVIGADO,05266,ACPM,9760
01 Apr 2023,2023,4,1,CUNDINAMARCA,ALBAN,25019,GASOLINA CORRIENTE,11500
03 Apr 2023,2023,4,3,VALLE DEL CAUCA,CALI,76001,GASOLINA CORRIENTE,11089
03 Apr 2023,2023,4,3,VALLE DEL CAUCA,CALI,76001,GASOLINA CORRIENTE,11767
05 Apr 2023,2023,4,5,MAGDALENA,ZONA BANANERA,47980,ACPM,9570
01 Apr 2023,2023,4,1,CUNDINAMARCA,CAJICA,25126,ACPM,10190
05 Apr 2023,2023,4,5,ANTIOQUIA,MEDELLIN,05001,GASOLINA CORRIENTE,11945
03 Apr 2023,2023,4,3,CAUCA,MORALES,19473,GASOLINA CORRIENTE,11600
04 Apr 2023,2023,4,4,BOGOTA D.C.,"BOGOTA, D.C.",11001,ACPM,9200
05 Apr 2023,2023,4,5,HUILA,ELIAS,41244,ACPM,9450
15 Apr 2023,2023,4,15,CASANARE,SAN LUIS DE PALENQUE,85325,ACPM,9550
01 Apr 2023,2023,4,1,CUNDINAMARCA,ZIPAQUIRA,25899,ACPM,9330
01 Apr 2023,2023,4,1,CUNDINAMARCA,ZIPAQUIRA,25899,ACPM,9330
25 Apr 2023,2023,4,25,BOYACA,LA CAPILLA,15380,GASOLINA CORRIENTE,12250
03 Apr 2023,2023,4,3,TOLIMA,IBAGUE,73001,GASOLINA CORRIENTE,11400
01 Apr 2023,2023,4,1,BOGOTA D.C.,"BOGOTA, D.C.",11001,GASOLINA EXTRA,20220
29 Apr 2023,2023,4,29,TOLIMA,VALLE DE SAN JUAN,73854,GASOLINA CORRIENTE,11900
03 Apr 2023,2023,4,3,NARIÑO,EL CHARCO,52250,GASOLINA CORRIENTE,9800
03 Apr 2023,2023,4,3,NARIÑO,EL CHARCO,52250,GASOLINA CORRIENTE,9800
01 Apr 2023,2023,4,1,ANTIOQUIA,MEDELLIN,05001,GASOLINA EXTRA,20770
01 Apr 2023,2023,4,1,ANTIOQUIA,MEDELLIN,05001,GASOLINA EXTRA,20770
01 Apr 2023,2023,4,1,ANTIOQUIA,MEDELLIN,05001,GASOLINA EXTRA,20770
01 Apr 2023,2023,4,1,ANTIOQUIA,MEDELLIN,05001,GASOLINA EXTRA,20770
01 Apr 2023,2023,4,1,ANTIOQUIA,MEDELLIN,05001,GASOLINA EXTRA,20770
03 Apr 2023,2023,4,3,BOGOTA D.C.,"BOGOTA, D.C.",11001,ACPM,8935
03 Apr 2023,2023,4,3,ANTIOQUIA,ITAGUI,05360,ACPM,9660
03 Apr 2023,2023,4,3,ANTIOQUIA,MEDELLIN,05001,GASOLINA CORRIENTE,10990
01 Apr 2023,2023,4,1,TOLIMA,FLANDES,73275,ACPM,8880
03 Apr 2023,2023,4,3,ANTIOQUIA,CAUCASIA,05154,GASOLINA CORRIENTE,11980
03 Apr 2023,2023,4,3,ANTIOQUIA,CAUCASIA,05154,GASOLINA CORRIENTE,11980
04 Apr 2023,2023,4,4,CAUCA,BUENOS AIRES,19110,ACPM,10000
01 Apr 2023,2023,4,1,NARIÑO,SAN BERNARDO,52685,GASOLINA CORRIENTE,9160
03 Apr 2023,2023,4,3,BOYACA,DUITAMA,15238,GASOLINA CORRIENTE,10716
29 Apr 2023,2023,4,29,NARIÑO,SAMANIEGO,52678,GASOLINA CORRIENTE,11997
04 Apr 2023,2023,4,4,CUNDINAMARCA,MOSQUERA,25473,GASOLINA CORRIENTE,11560
04 Apr 2023,2023,4,4,SANTANDER,BUCARAMANGA,68001,GASOLINA EXTRA,12040
01 Apr 2023,2023,4,1,ANTIOQUIA,SABANETA,05631,GASOLINA CORRIENTE,11250
10 Apr 2023,2023,4,10,META,VILLAVICENCIO,50001,GASOLINA EXTRA,20240
03 Apr 2023,2023,4,3,ANTIOQUIA,EL BAGRE,05250,ACPM,10460
02 Apr 2023,2023,4,2,VALLE DEL CAUCA,TRUJILLO,76828,ACPM,9400
03 Apr 2023,2023,4,3,BOYACA,SANTA MARIA,15690,GASOLINA CORRIENTE,11960
01 Apr 2023,2023,4,1,CORDOBA,CERETE,23162,GASOLINA EXTRA,19250
01 Apr 2023,2023,4,1,ANTIOQUIA,LA ESTRELLA,05380,GASOLINA CORRIENTE,11150
01 Apr 2023,2023,4,1,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,25645,GASOLINA CORRIENTE,11540
04 Apr 2023,2023,4,4,CAUCA,PATIA,19532,GASOLINA CORRIENTE,12490
01 Apr 2023,2023,4,1,META,VILLAVICENCIO,50001,ACPM,9290
01 Apr 2023,2023,4,1,SUCRE,COVEÑAS,70221,GASOLINA CORRIENTE,11900
01 Apr 2023,2023,4,1,SUCRE,COVEÑAS,70221,GASOLINA CORRIENTE,11900
02 Apr 2023,2023,4,2,PUTUMAYO,VALLE DEL GUAMUEZ,86865,GASOLINA CORRIENTE,10800
02 Apr 2023,2023,4,2,PUTUMAYO,VALLE DEL GUAMUEZ,86865,GASOLINA CORRIENTE,10800
03 Apr 2023,2023,4,3,ANTIOQUIA,MEDELLIN,05001,GASOLINA EXTRA,19850
04 Apr 2023,2023,4,4,BOYACA,SOGAMOSO,15759,GASOLINA CORRIENTE,11960
03 Apr 2023,2023,4,3,VALLE DEL CAUCA,YUMBO,76892,GASOLINA EXTRA,19660
04 Apr 2023,2023,4,4,ANTIOQUIA,MEDELLIN,05001,ACPM,10021
03 Apr 2023,2023,4,3,META,ACACIAS,50006,ACPM,9567
01 Apr 2023,2023,4,1,QUINDIO,ARMENIA,63001,ACPM,9422
17 Apr 2023,2023,4,17,NORTE DE SANTANDER,VILLA DEL ROSARIO,54874,ACPM,9616
03 Apr 2023,2023,4,3,SANTANDER,FLORIDABLANCA,68276,GASOLINA CORRIENTE,11000
01 Apr 2023,2023,4,1,CASANARE,OROCUE,85230,GASOLINA CORRIENTE,12190
03 Apr 2023,2023,4,3,VALLE DEL CAUCA,CALI,76001,GASOLINA CORRIENTE,11220
01 Apr 2023,2023,4,1,TOLIMA,PIEDRAS,73547,GASOLINA CORRIENTE,12100
03 Apr 2023,2023,4,3,NARIÑO,ILES,52352,GASOLINA CORRIENTE,9440
03 Apr 2023,2023,4,3,NARIÑO,ILES,52352,GASOLINA CORRIENTE,9440
02 Apr 2023,2023,4,2,PUTUMAYO,ORITO,86320,ACPM,9280
03 Apr 2023,2023,4,3,CAUCA,POPAYAN,19001,ACPM,9729
10 Apr 2023,2023,4,10,NARIÑO,EL CHARCO,52250,GASOLINA CORRIENTE,10130
01 Apr 2023,2023,4,1,RISARALDA,DOSQUEBRADAS,66170,GASOLINA CORRIENTE,11230
04 Apr 2023,2023,4,4,MAGDALENA,ZONA BANANERA,47980,GASOLINA CORRIENTE,10300
17 Apr 2023,2023,4,17,VICHADA,LA PRIMAVERA,99524,GASOLINA CORRIENTE,11300
01 Apr 2023,2023,4,1,CESAR,GAMARRA,20295,GASOLINA CORRIENTE,9500
02 Apr 2023,2023,4,2,CUNDINAMARCA,LENGUAZAQUE,25407,GASOLINA CORRIENTE,11290
03 Apr 2023,2023,4,3,CORDOBA,MONTERIA,23001,GASOLINA CORRIENTE,11200
24 Apr 2023,2023,4,24,ANTIOQUIA,SABANETA,05631,ACPM,8890
03 Apr 2023,2023,4,3,NARIÑO,EL TABLON DE GOMEZ,52258,GASOLINA CORRIENTE,9650
03 Apr 2023,2023,4,3,NARIÑO,EL TABLON DE GOMEZ,52258,GASOLINA CORRIENTE,9650
01 Apr 2023,2023,4,1,BOLIVAR,SANTA ROSA DEL SUR,13688,ACPM,9190
04 Apr 2023,2023,4,4,CALDAS,VITERBO,17877,ACPM,9500
24 Apr 2023,2023,4,24,NARIÑO,LEIVA,52405,ACPM,9550
25 Apr 2023,2023,4,25,TOLIMA,IBAGUE,73001,GASOLINA CORRIENTE,11270
30 Apr 2023,2023,4,30,TOLIMA,MELGAR,73449,GASOLINA EXTRA,20590
30 Apr 2023,2023,4,30,TOLIMA,MELGAR,73449,GASOLINA EXTRA,20590
19 Apr 2023,2023,4,19,PUTUMAYO,MOCOA,86001,ACPM,9330
05 Apr 2023,2023,4,5,ANTIOQUIA,MEDELLIN,05001,GASOLINA CORRIENTE,9150
29 Apr 2023,2023,4,29,NORTE DE SANTANDER,LOS PATIOS,54405,GASOLINA CORRIENTE,11550
01 Apr 2023,2023,4,1,CASANARE,MANI,85139,ACPM,9610
03 Apr 2023,2023,4,3,MAGDALENA,SANTA MARTA,47001,GASOLINA CORRIENTE,11640
03 Apr 2023,2023,4,3,MAGDALENA,SANTA MARTA,47001,GASOLINA CORRIENTE,11640
01 Apr 2023,2023,4,1,ATLANTICO,PUERTO COLOMBIA,08573,ACPM,9265
01 Apr 2023,2023,4,1,ATLANTICO,SABANALARGA,08638,ACPM,8900
02 Apr 2023,2023,4,2,NORTE DE SANTANDER,LOS PATIOS,54405,GASOLINA CORRIENTE,9712
01 Apr 2023,2023,4,1,LA GUAJIRA,MAICAO,44430,GASOLINA CORRIENTE,7500
01 Apr 2023,2023,4,1,LA GUAJIRA,MAICAO,44430,GASOLINA CORRIENTE,7500
01 Apr 2023,2023,4,1,LA GUAJIRA,MAICAO,44430,GASOLINA CORRIENTE,7500
01 Apr 2023,2023,4,1,LA GUAJIRA,MAICAO,44430,GASOLINA CORRIENTE,7500
01 Apr 2023,2023,4,1,LA GUAJIRA,MAICAO,44430,GASOLINA CORRIENTE,7500
01 Apr 2023,2023,4,1,LA GUAJIRA,MAICAO,44430,GASOLINA CORRIENTE,7500
02 Apr 2023,2023,4,2,CORDOBA,MONTERIA,23001,ACPM,9550
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,CALI,76001,ACPM,9230
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,CALI,76001,ACPM,9230
03 Apr 2023,2023,4,3,CESAR,VALLEDUPAR,20001,GASOLINA CORRIENTE,9450
03 Apr 2023,2023,4,3,CESAR,VALLEDUPAR,20001,GASOLINA CORRIENTE,9450
04 Apr 2023,2023,4,4,META,ACACIAS,50006,ACPM,9364
01 Apr 2023,2023,4,1,CALDAS,MANIZALES,17001,ACPM,9390
01 Apr 2023,2023,4,1,CALDAS,MANIZALES,17001,ACPM,9390
01 Apr 2023,2023,4,1,ANTIOQUIA,DABEIBA,05234,ACPM,9438
01 Apr 2023,2023,4,1,META,ACACIAS,50006,GASOLINA CORRIENTE,11080
01 Apr 2023,2023,4,1,META,ACACIAS,50006,GASOLINA CORRIENTE,11080
02 Apr 2023,2023,4,2,BOYACA,SAN PABLO DE BORBUR,15681,ACPM,10155
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,CALI,76001,ACPM,10290
01 Apr 2023,2023,4,1,ATLANTICO,BARRANQUILLA,08001,GASOLINA CORRIENTE,11290
01 Apr 2023,2023,4,1,ATLANTICO,BARRANQUILLA,08001,GASOLINA CORRIENTE,11290
01 Apr 2023,2023,4,1,ATLANTICO,BARRANQUILLA,08001,GASOLINA CORRIENTE,11290
01 Apr 2023,2023,4,1,ATLANTICO,BARRANQUILLA,08001,GASOLINA CORRIENTE,11290
01 Apr 2023,2023,4,1,ATLANTICO,BARRANQUILLA,08001,GASOLINA CORRIENTE,11290
01 Apr 2023,2023,4,1,ANTIOQUIA,ANDES,05034,GASOLINA CORRIENTE,12770
01 Apr 2023,2023,4,1,CORDOBA,CERETE,23162,GASOLINA EXTRA,19810
05 Apr 2023,2023,4,5,VALLE DEL CAUCA,CALI,76001,GASOLINA CORRIENTE,11660
01 Apr 2023,2023,4,1,CUNDINAMARCA,GACHANCIPA,25295,GASOLINA CORRIENTE,11249
